year,month,rank,RET
2012,3,0,0.053090724137931034
2012,3,1,0.027809310344827587
2012,3,2,0.01959167857142857
2012,3,3,0.054032482758620694
2012,3,4,0.029124758620689653
2012,3,5,0.018019285714285713
2012,3,6,0.028362724137931034
2012,3,7,0.03421771428571428
2012,3,8,0.03346386206896552
2012,3,9,0.05197941379310345
2012,3,diff,-0.0011113103448275805
2012,4,0,-0.0046093103448275885
2012,4,1,-0.015082928571428572
2012,4,2,-0.020107172413793103
2012,4,3,-0.0041737499999999995
2012,4,4,0.004570655172413793
2012,4,5,-0.025214892857142856
2012,4,6,-0.05333153571428571
2012,4,7,-0.00514055172413793
2012,4,8,-0.017148071428571426
2012,4,9,-0.011392758620689654
2012,4,diff,-0.006783448275862065
2012,5,0,-0.10572666666666668
2012,5,1,-0.07613650000000001
2012,5,2,-0.07215446666666667
2012,5,3,-0.06602156666666667
2012,5,4,-0.0794223
2012,5,5,-0.11254099999999999
2012,5,6,-0.07198299999999999
2012,5,7,-0.06473023333333333
2012,5,8,-0.040026266666666664
2012,5,9,-0.07222293333333334
2012,5,diff,0.03350373333333334
2012,6,0,0.04913203333333334
2012,6,1,0.027977
2012,6,2,0.0321058
2012,6,3,0.05015037931034483
2012,6,4,0.0706498
2012,6,5,0.04881963333333333
2012,6,6,0.05936637931034482
2012,6,7,0.06182443333333333
2012,6,8,0.03987126666666666
2012,6,9,0.029186533333333334
2012,6,diff,-0.019945500000000005
2012,7,0,-0.01949563333333333
2012,7,1,-0.007155933333333333
2012,7,2,-0.03947356666666666
2012,7,3,0.010659862068965516
2012,7,4,-0.031550933333333336
2012,7,5,-0.03197303333333333
2012,7,6,-0.009922965517241379
2012,7,7,-0.015642866666666668
2012,7,8,-0.0007301333333333346
2012,7,9,0.005666766666666666
2012,7,diff,0.025162399999999998
2012,8,0,0.0298164
2012,8,1,0.03980093103448276
2012,8,2,0.021313633333333335
2012,8,3,0.03900979310344827
2012,8,4,0.0632913
2012,8,5,0.02011151724137931
2012,8,6,0.02905451724137931
2012,8,7,0.03480606666666666
2012,8,8,0.05276096551724138
2012,8,9,0.03536856666666666
2012,8,diff,0.005552166666666664
2012,9,0,0.04218143333333334
2012,9,1,0.03894748275862069
2012,9,2,0.035289206896551725
2012,9,3,0.05998353333333333
2012,9,4,0.06943503448275862
2012,9,5,0.01568844827586207
2012,9,6,0.038915566666666665
2012,9,7,0.04375806896551725
2012,9,8,0.019261275862068966
2012,9,9,0.0427946
2012,9,diff,0.0006131666666666646
2012,10,0,0.021763166666666667
2012,10,1,0.0024387931034482737
2012,10,2,-0.041679241379310346
2012,10,3,-0.008141966666666667
2012,10,4,-0.03613110344827586
2012,10,5,0.0003453103448275851
2012,10,6,-0.0036231666666666647
2012,10,7,0.006120551724137933
2012,10,8,-0.028207413793103445
2012,10,9,-0.004451933333333334
2012,10,diff,-0.0262151
2012,11,0,-0.00552623333333333
2012,11,1,0.013002310344827588
2012,11,2,0.026570862068965518
2012,11,3,0.004728206896551725
2012,11,4,0.020971733333333333
2012,11,5,0.02750796551724138
2012,11,6,0.001644689655172414
2012,11,7,0.014850655172413792
2012,11,8,-0.026326689655172413
2012,11,9,-0.035211733333333335
2012,11,diff,-0.029685500000000004
2012,12,0,0.04839003333333333
2012,12,1,0.027833689655172415
2012,12,2,0.026247620689655173
2012,12,3,0.012943068965517243
2012,12,4,0.05009913793103449
2012,12,5,0.039068241379310344
2012,12,6,0.01265296551724138
2012,12,7,0.050546137931034484
2012,12,8,0.04100231034482759
2012,12,9,0.11613048275862069
2012,12,diff,0.06774044942528736
2013,1,0,0.09691979310344828
2013,1,1,0.09741765517241378
2013,1,2,0.05878134482758621
2013,1,3,0.059145551724137935
2013,1,4,0.05443506896551724
2013,1,5,0.03502965517241379
2013,1,6,0.07213475862068966
2013,1,7,0.05466882758620689
2013,1,8,0.07731244827586208
2013,1,9,0.20467941379310345
2013,1,diff,0.10775962068965517
2013,2,0,0.0345551
2013,2,1,0.011592931034482758
2013,2,2,0.02594996551724138
2013,2,3,-0.002904620689655171
2013,2,4,0.02992789655172414
2013,2,5,-0.007581275862068964
2013,2,6,0.014189655172413792
2013,2,7,0.011576931034482759
2013,2,8,0.06341703448275862
2013,2,9,0.02094303448275862
2013,2,diff,-0.013612065517241378
2013,3,0,0.11191234482758622
2013,3,1,0.036518482758620685
2013,3,2,0.0498181724137931
2013,3,3,0.06267120689655171
2013,3,4,0.042487931034482763
2013,3,5,0.02944251724137931
2013,3,6,0.058151172413793105
2013,3,7,0.03859420689655173
2013,3,8,0.05789679310344827
2013,3,9,0.10927813793103448
2013,3,diff,-0.0026342068965517357
2013,4,0,0.06016468965517241
2013,4,1,0.03167803448275862
2013,4,2,0.03555620689655173
2013,4,3,0.0162195
2013,4,4,0.018868655172413793
2013,4,5,0.003276896551724137
2013,4,6,-0.0014240714285714269
2013,4,7,-0.005452793103448277
2013,4,8,-0.01473248275862069
2013,4,9,-0.030920275862068965
2013,4,diff,-0.09108496551724138
2013,5,0,0.04313422580645161
2013,5,1,0.06972946666666666
2013,5,2,0.06645316666666666
2013,5,3,0.04999267741935484
2013,5,4,0.054285400000000004
2013,5,5,0.028468000000000004
2013,5,6,0.0745344193548387
2013,5,7,0.028652166666666663
2013,5,8,0.07628333333333333
2013,5,9,0.04896051612903226
2013,5,diff,0.0058262903225806476
2013,6,0,0.05309383870967741
2013,6,1,-8.386666666666728e-05
2013,6,2,0.014019433333333334
2013,6,3,-0.007173066666666668
2013,6,4,0.007401903225806451
2013,6,5,0.008685
2013,6,6,-0.022963033333333334
2013,6,7,-0.009546366666666667
2013,6,8,0.021751499999999997
2013,6,9,0.0059123870967741935
2013,6,diff,-0.04718145161290322
2013,7,0,0.07162690322580645
2013,7,1,0.0935439
2013,7,2,0.10601523333333333
2013,7,3,0.06621769999999999
2013,7,4,0.07251406666666667
2013,7,5,0.06108803333333333
2013,7,6,0.0726363
2013,7,7,0.08997843333333333
2013,7,8,0.07655150000000001
2013,7,9,0.07384843333333334
2013,7,diff,0.0022215301075268895
2013,8,0,-0.03429253333333333
2013,8,1,0.007741000000000002
2013,8,2,-0.021302133333333338
2013,8,3,-0.027974600000000002
2013,8,4,-0.03383136666666667
2013,8,5,-0.048537366666666665
2013,8,6,-0.030961100000000002
2013,8,7,-0.046035966666666664
2013,8,8,-0.016839100000000003
2013,8,9,-0.028048833333333335
2013,8,diff,0.006243699999999998
2013,9,0,0.09042196774193548
2013,9,1,0.04834493333333333
2013,9,2,0.040742099999999996
2013,9,3,0.0453414
2013,9,4,0.07726053333333334
2013,9,5,0.0755543
2013,9,6,0.05351026666666667
2013,9,7,0.07659583333333334
2013,9,8,0.060454
2013,9,9,0.03401556666666667
2013,9,diff,-0.05640640107526881
2013,10,0,0.02099713333333333
2013,10,1,0.034716199999999996
2013,10,2,0.017085233333333335
2013,10,3,0.04639463333333334
2013,10,4,0.046108333333333335
2013,10,5,0.06509286206896552
2013,10,6,0.04431823333333333
2013,10,7,0.0149163
2013,10,8,0.04447583333333334
2013,10,9,0.05493376666666667
2013,10,diff,0.03393663333333334
2013,11,0,0.0243568
2013,11,1,0.059870933333333334
2013,11,2,0.032795413793103446
2013,11,3,0.03628446666666667
2013,11,4,0.04672536666666667
2013,11,5,0.04232431034482759
2013,11,6,0.05995263333333333
2013,11,7,0.03014993103448276
2013,11,8,0.05131046666666666
2013,11,9,0.05763713333333333
2013,11,diff,0.03328033333333333
2013,12,0,0.028059999999999998
2013,12,1,0.0502288
2013,12,2,0.04165668965517241
2013,12,3,0.02996036666666667
2013,12,4,0.01586858620689655
2013,12,5,0.008335033333333334
2013,12,6,0.012666137931034483
2013,12,7,-0.011382966666666664
2013,12,8,0.03250958620689655
2013,12,9,0.04630836666666667
2013,12,diff,0.018248366666666672
2014,1,0,0.0027121
2014,1,1,-0.03064006896551724
2014,1,2,-0.029747633333333336
2014,1,3,-0.01911475862068965
2014,1,4,-0.06468466666666667
2014,1,5,-0.014509275862068967
2014,1,6,-0.040985655172413794
2014,1,7,-0.026961
2014,1,8,-0.03460996551724138
2014,1,9,-0.026156466666666666
2014,1,diff,-0.028868566666666665
2014,2,0,0.05964283333333333
2014,2,1,0.053666
2014,2,2,0.04800727586206897
2014,2,3,0.051808275862068966
2014,2,4,0.0504004
2014,2,5,0.03808489655172413
2014,2,6,0.07594344827586207
2014,2,7,0.04659834482758621
2014,2,8,0.08285886206896552
2014,2,9,0.03966683333333333
2014,2,diff,-0.019976
2014,3,0,-0.033203166666666666
2014,3,1,-0.01447003448275862
2014,3,2,-0.012308137931034484
2014,3,3,-0.007281
2014,3,4,0.0006879655172413794
2014,3,5,0.036077379310344826
2014,3,6,-0.02273426666666667
2014,3,7,0.04399203448275862
2014,3,8,-0.013737034482758618
2014,3,9,-0.011423933333333334
2014,3,diff,0.02177923333333333
2014,4,0,-0.0162887
2014,4,1,-0.02430248275862069
2014,4,2,-0.022513448275862068
2014,4,3,-0.04354943333333334
2014,4,4,-0.01567789655172414
2014,4,5,-0.04064627586206897
2014,4,6,-0.03865346666666667
2014,4,7,-0.020957862068965515
2014,4,8,-0.03795662068965518
2014,4,9,-0.031201366666666668
2014,4,diff,-0.014912666666666668
2014,5,0,0.04087746666666667
2014,5,1,0.0327411724137931
2014,5,2,0.01873493103448276
2014,5,3,0.010174689655172413
2014,5,4,0.009257724137931035
2014,5,5,0.029906344827586206
2014,5,6,0.021624931034482757
2014,5,7,0.008752413793103448
2014,5,8,0.001793137931034484
2014,5,9,0.03478196666666667
2014,5,diff,-0.006095499999999997
2014,6,0,0.011773090909090912
2014,6,1,0.07306515625
2014,6,2,0.024443625
2014,6,3,0.05990536363636364
2014,6,4,0.0222089375
2014,6,5,0.03869965625
2014,6,6,0.03322460606060606
2014,6,7,0.03221928125
2014,6,8,0.02423028125
2014,6,9,0.027619757575757575
2014,6,diff,0.01584666666666666
2014,7,0,-0.05018321212121212
2014,7,1,-0.044358906249999996
2014,7,2,-0.0355066875
2014,7,3,-0.04825371875
2014,7,4,-0.029773151515151516
2014,7,5,-0.0481759375
2014,7,6,-0.043361875
2014,7,7,-0.03946521875
2014,7,8,-0.0311888125
2014,7,9,-0.039828363636363634
2014,7,diff,0.010354848484848488
2014,8,0,-0.007424606060606062
2014,8,1,-0.0002908437500000003
2014,8,2,0.0340864375
2014,8,3,0.0078018437500000015
2014,8,4,0.02755671875
2014,8,5,0.04361696875
2014,8,6,0.04427778125
2014,8,7,0.03161378125
2014,8,8,0.047553187499999997
2014,8,9,0.03102559375
2014,8,diff,0.03845019981060606
2014,9,0,-0.036055757575757574
2014,9,1,-0.02930921875
2014,9,2,-0.03669009375
2014,9,3,-0.04599225
2014,9,4,-0.053961666666666665
2014,9,5,-0.045236781250000004
2014,9,6,-0.0684894375
2014,9,7,-0.08767309375
2014,9,8,-0.047163250000000004
2014,9,9,-0.03973330303030303
2014,9,diff,-0.003677545454545454
2014,10,0,-0.0037864848484848485
2014,10,1,0.0136288125
2014,10,2,0.047155625
2014,10,3,0.054322625
2014,10,4,0.05531825
2014,10,5,0.03727503125
2014,10,6,0.06259178125
2014,10,7,0.05888815625
2014,10,8,0.024739125
2014,10,9,0.017396575757575757
2014,10,diff,0.021183060606060605
2014,11,0,0.02748951515151515
2014,11,1,0.042519125
2014,11,2,-0.009405281250000001
2014,11,3,0.01935096875
2014,11,4,0.01380296875
2014,11,5,-0.0024576249999999993
2014,11,6,-0.007316531249999998
2014,11,7,0.02330903125
2014,11,8,-0.0344085625
2014,11,9,0.01929028125
2014,11,diff,-0.008199233901515151
2014,12,0,-0.0063613636363636355
2014,12,1,-0.006857060606060605
2014,12,2,0.0194331875
2014,12,3,0.03987836363636364
2014,12,4,-0.007040718750000002
2014,12,5,0.015678242424242424
2014,12,6,0.014332218749999997
2014,12,7,0.03167721212121212
2014,12,8,0.04739803125
2014,12,9,-0.010336181818181817
2014,12,diff,-0.003974818181818182
2015,1,0,-0.026552969696969696
2015,1,1,-0.0320855625
2015,1,2,-0.020491375
2015,1,3,-0.0603000606060606
2015,1,4,-0.0318111875
2015,1,5,-0.04223515625
2015,1,6,-0.06965287878787878
2015,1,7,-0.03576834375
2015,1,8,-0.06436775
2015,1,9,-0.03853860606060606
2015,1,diff,-0.011985636363636362
2015,2,0,0.09191548484848486
2015,2,1,0.049598406250000004
2015,2,2,0.04123059375
2015,2,3,0.056105906250000004
2015,2,4,0.07290448484848484
2015,2,5,0.0640031875
2015,2,6,0.004080437499999999
2015,2,7,0.03843525
2015,2,8,0.04870978125
2015,2,9,0.06652557575757576
2015,2,diff,-0.025389909090909102
2015,3,0,0.034299060606060604
2015,3,1,-0.00719403125
2015,3,2,0.013843625
2015,3,3,0.0093678125
2015,3,4,-0.006686781249999999
2015,3,5,0.0266125625
2015,3,6,0.00369465625
2015,3,7,0.0142670625
2015,3,8,-0.0181248125
2015,3,9,-0.02460160606060606
2015,3,diff,-0.058900666666666664
2015,4,0,-0.03056833333333333
2015,4,1,-0.005903499999999999
2015,4,2,-0.02512796875
2015,4,3,0.021333968749999998
2015,4,4,-0.019825727272727273
2015,4,5,0.0194194375
2015,4,6,-0.02666496875
2015,4,7,0.0108763125
2015,4,8,-0.02351834375
2015,4,9,0.017616636363636366
2015,4,diff,0.0481849696969697
2015,5,0,0.009490454545454545
2015,5,1,0.011767562499999997
2015,5,2,-0.036472874999999995
2015,5,3,-0.006047375000000001
2015,5,4,-0.0299380625
2015,5,5,0.00868628125
2015,5,6,-0.003555125000000001
2015,5,7,0.01368075
2015,5,8,0.015205218749999999
2015,5,9,-0.02699521212121212
2015,5,diff,-0.036485666666666666
2015,6,0,-0.022506057142857146
2015,6,1,-0.008945971428571427
2015,6,2,0.019385314285714283
2015,6,3,0.02247125714285714
2015,6,4,0.025718914285714285
2015,6,5,-0.019012257142857144
2015,6,6,0.037694485714285714
2015,6,7,-0.0220762
2015,6,8,-0.0004684285714285702
2015,6,9,-0.015749342857142856
2015,6,diff,0.0067567142857142895
2015,7,0,-0.03273050000000001
2015,7,1,0.009903914285714287
2015,7,2,0.004774714285714283
2015,7,3,-0.011020028571428569
2015,7,4,-0.020144
2015,7,5,0.010844885714285714
2015,7,6,-0.0740895294117647
2015,7,7,-0.04939358333333333
2015,7,8,-0.03753625714285714
2015,7,9,-0.009551714285714283
2015,7,diff,0.023178785714285728
2015,8,0,-0.08379136111111112
2015,8,1,-0.07624825714285714
2015,8,2,-0.07772508571428571
2015,8,3,-0.04192811428571429
2015,8,4,-0.04518697142857143
2015,8,5,-0.05786511428571428
2015,8,6,-0.05788354285714285
2015,8,7,-0.05759417142857143
2015,8,8,-0.04986168571428572
2015,8,9,-0.032571277777777775
2015,8,diff,0.05122008333333334
2015,9,0,-0.045102805555555556
2015,9,1,-0.029517571428571428
2015,9,2,-0.05679734285714286
2015,9,3,-0.04990334285714286
2015,9,4,-0.054209
2015,9,5,-0.034533914285714284
2015,9,6,-0.05321157142857143
2015,9,7,-0.057430742857142864
2015,9,8,-0.09302334285714285
2015,9,9,-0.07748580555555556
2015,9,diff,-0.03238300000000001
2015,10,0,0.017166742857142855
2015,10,1,0.052561028571428574
2015,10,2,0.06240628571428571
2015,10,3,0.10626361764705881
2015,10,4,0.09783585714285714
2015,10,5,0.05542674285714285
2015,10,6,0.028155823529411764
2015,10,7,0.06082162857142858
2015,10,8,0.06801197142857142
2015,10,9,0.07892945714285715
2015,10,diff,0.061762714285714296
2015,11,0,-0.03684194285714285
2015,11,1,0.0267416
2015,11,2,0.009085114285714286
2015,11,3,-0.0027933823529411794
2015,11,4,-0.011047371428571427
2015,11,5,0.0191554
2015,11,6,0.012901735294117644
2015,11,7,-0.0031087428571428544
2015,11,8,-0.006495685714285715
2015,11,9,-0.01810962857142857
2015,11,diff,0.018732314285714282
2015,12,0,-0.0303374
2015,12,1,-0.020611794117647058
2015,12,2,-0.056953142857142855
2015,12,3,-0.04072197058823529
2015,12,4,-0.04953562857142857
2015,12,5,-0.03271232352941176
2015,12,6,-0.040229117647058825
2015,12,7,-0.056545171428571434
2015,12,8,-0.05337561764705882
2015,12,9,-0.0275666
2015,12,diff,0.0027708000000000003
2016,1,0,-0.0879218857142857
2016,1,1,-0.05222529411764706
2016,1,2,-0.08993582352941176
2016,1,3,-0.0888124411764706
2016,1,4,-0.05688408823529412
2016,1,5,-0.08397055882352941
2016,1,6,-0.057426090909090906
2016,1,7,-0.06798965714285714
2016,1,8,-0.12512282352941176
2016,1,9,-0.1100359705882353
2016,1,diff,-0.0221140848739496
2016,2,0,-0.005000970588235295
2016,2,1,-0.06876470588235295
2016,2,2,0.0114215
2016,2,3,0.014301882352941178
2016,2,4,0.039886470588235294
2016,2,5,0.06005475757575758
2016,2,6,0.0027102058823529375
2016,2,7,0.04336391176470588
2016,2,8,0.05604502941176471
2016,2,9,-0.02645529411764706
2016,2,diff,-0.021454323529411765
2016,3,0,0.07907105882352941
2016,3,1,0.030501382352941177
2016,3,2,0.05832144117647059
2016,3,3,0.05521642424242424
2016,3,4,0.07870673529411765
2016,3,5,0.056380617647058824
2016,3,6,0.0951361515151515
2016,3,7,0.09329141176470589
2016,3,8,0.21160120588235293
2016,3,9,0.1384285
2016,3,diff,0.0593574411764706
2016,4,0,0.011443735294117645
2016,4,1,0.025024176470588237
2016,4,2,0.025596818181818182
2016,4,3,0.00527335294117647
2016,4,4,0.0482990303030303
2016,4,5,0.023053529411764705
2016,4,6,0.05780187878787879
2016,4,7,0.031671235294117646
2016,4,8,0.03668478787878788
2016,4,9,0.21119041176470588
2016,4,diff,0.19974667647058822
2016,5,0,-0.05329375675675675
2016,5,1,0.022543749999999998
2016,5,2,0.009989888888888888
2016,5,3,-0.007695416666666666
2016,5,4,0.015132666666666668
2016,5,5,0.009631722222222224
2016,5,6,0.03853351428571428
2016,5,7,-0.028279810810810813
2016,5,8,-0.005015444444444444
2016,5,9,-0.01709686111111111
2016,5,diff,0.03619689564564564
2016,6,0,0.0028764444444444454
2016,6,1,-0.04249858333333333
2016,6,2,-0.02682697222222222
2016,6,3,-0.016069166666666666
2016,6,4,-0.021052361111111112
2016,6,5,-0.029235388888888894
2016,6,6,0.027289194444444442
2016,6,7,0.005901249999999999
2016,6,8,0.029988888888888884
2016,6,9,-0.032377916666666666
2016,6,diff,-0.03525436111111111
2016,7,0,0.07385677777777779
2016,7,1,0.03227022222222223
2016,7,2,0.054137000000000005
2016,7,3,0.04047313888888889
2016,7,4,0.1687631388888889
2016,7,5,0.05367916666666667
2016,7,6,0.07068158333333334
2016,7,7,0.05781705555555556
2016,7,8,0.04115247222222222
2016,7,9,0.09768994444444444
2016,7,diff,0.023833166666666655
2016,8,0,0.020241000000000002
2016,8,1,0.030662277777777778
2016,8,2,0.01690213888888889
2016,8,3,0.01748886111111111
2016,8,4,3.649999999999902e-05
2016,8,5,0.008359555555555552
2016,8,6,0.029675583333333335
2016,8,7,-0.001814833333333333
2016,8,8,0.04381444444444445
2016,8,9,0.015758833333333333
2016,8,diff,-0.004482166666666669
2016,9,0,0.001780583333333331
2016,9,1,0.017778388888888892
2016,9,2,0.008361444444444446
2016,9,3,0.022694722222222224
2016,9,4,-0.003264777777777777
2016,9,5,0.023191514285714285
2016,9,6,0.04043530555555555
2016,9,7,-0.008641111111111112
2016,9,8,0.028240222222222222
2016,9,9,0.04968033333333333
2016,9,diff,0.047899750000000005
2016,10,0,-0.07322247222222222
2016,10,1,-0.056245166666666666
2016,10,2,-0.029653000000000002
2016,10,3,-0.04678888888888889
2016,10,4,-0.04008697222222222
2016,10,5,-0.041554714285714285
2016,10,6,-0.014312166666666666
2016,10,7,-0.015675750000000002
2016,10,8,-0.04664058333333333
2016,10,9,-0.042761861111111105
2016,10,diff,0.03046061111111112
2016,11,0,0.062231138888888884
2016,11,1,0.07784844444444444
2016,11,2,0.025704055555555556
2016,11,3,0.10235077777777778
2016,11,4,0.06326772222222223
2016,11,5,0.09828033333333334
2016,11,6,0.13775230555555554
2016,11,7,0.06780552777777778
2016,11,8,0.07776744444444444
2016,11,9,0.10468733333333333
2016,11,diff,0.04245619444444444
2016,12,0,-0.0020069999999999992
2016,12,1,0.00587352777777778
2016,12,2,0.029569657142857142
2016,12,3,0.0005537777777777778
2016,12,4,0.02772257142857143
2016,12,5,0.022839611111111113
2016,12,6,-0.005622971428571428
2016,12,7,0.018845472222222222
2016,12,8,0.024394257142857142
2016,12,9,0.035104277777777776
2016,12,diff,0.03711127777777778
2017,1,0,0.021641972222222222
2017,1,1,0.043556371428571425
2017,1,2,0.0242355
2017,1,3,0.013934742857142858
2017,1,4,-0.0012658611111111108
2017,1,5,0.004846514285714285
2017,1,6,0.03619914285714285
2017,1,7,0.023793833333333334
2017,1,8,0.025712085714285716
2017,1,9,0.01877013888888889
2017,1,diff,-0.002871833333333334
2017,2,0,-0.01648180555555556
2017,2,1,0.02314257142857143
2017,2,2,0.024267914285714287
2017,2,3,0.03438377777777778
2017,2,4,0.008138885714285716
2017,2,5,-0.0009235999999999988
2017,2,6,-0.003835472222222221
2017,2,7,0.008097142857142857
2017,2,8,0.02389894285714286
2017,2,9,0.008833527777777779
2017,2,diff,0.025315333333333336
2017,3,0,0.008705942857142856
2017,3,1,0.023197542857142858
2017,3,2,0.0014044285714285714
2017,3,3,0.01007334285714286
2017,3,4,0.0006561999999999997
2017,3,5,-0.014182314285714287
2017,3,6,-0.005975428571428574
2017,3,7,0.010068514285714286
2017,3,8,0.012409228571428574
2017,3,9,-0.01982702857142857
2017,3,diff,-0.028532971428571426
2017,4,0,0.05060691428571429
2017,4,1,0.06713002857142857
2017,4,2,0.004703685714285713
2017,4,3,0.027288382352941176
2017,4,4,0.032432800000000005
2017,4,5,0.0392616
2017,4,6,-0.0039162647058823535
2017,4,7,0.007217
2017,4,8,0.011768342857142856
2017,4,9,0.006654914285714287
2017,4,diff,-0.043952000000000005
2017,5,0,-0.012102684210526316
2017,5,1,0.0220885
2017,5,2,0.03557202631578947
2017,5,3,-0.005491351351351351
2017,5,4,-0.035243605263157896
2017,5,5,-0.03826228947368421
2017,5,6,-0.05258448648648649
2017,5,7,-0.02099628947368421
2017,5,8,-0.024023736842105264
2017,5,9,-0.038509999999999996
2017,5,diff,-0.02640731578947368
2017,6,0,0.058599368421052636
2017,6,1,-0.00629036842105263
2017,6,2,0.047452684210526314
2017,6,3,0.010060605263157895
2017,6,4,0.022819078947368423
2017,6,5,0.0225377027027027
2017,6,6,0.022887921052631578
2017,6,7,0.016098526315789476
2017,6,8,0.03285963157894737
2017,6,9,0.020523710526315787
2017,6,diff,-0.03807565789473685
2017,7,0,-0.004396842105263158
2017,7,1,0.0285725
2017,7,2,0.02773689189189189
2017,7,3,0.033890394736842105
2017,7,4,0.008251631578947368
2017,7,5,0.006939945945945944
2017,7,6,0.02440986842105263
2017,7,7,0.019759891891891892
2017,7,8,-0.0041155789473684215
2017,7,9,0.09900928947368422
2017,7,diff,0.10340613157894737
2017,8,0,-0.03361844736842105
2017,8,1,0.030164631578947367
2017,8,2,0.005110891891891892
2017,8,3,-0.005687842105263158
2017,8,4,-0.011155405405405404
2017,8,5,-0.018485842105263158
2017,8,6,-0.0009647837837837881
2017,8,7,-0.03155576315789474
2017,8,8,0.0059023783783783805
2017,8,9,-0.04525
2017,8,diff,-0.011631552631578945
2017,9,0,0.040001736842105264
2017,9,1,0.02807483783783784
2017,9,2,0.03709016216216216
2017,9,3,0.03830544736842105
2017,9,4,0.03584627027027027
2017,9,5,0.06478578378378379
2017,9,6,0.07830005263157895
2017,9,7,0.05096167567567568
2017,9,8,0.09341013513513513
2017,9,9,0.0966813947368421
2017,9,diff,0.05667965789473684
2017,10,0,-0.01681354054054054
2017,10,1,0.03715164864864865
2017,10,2,0.05202602702702703
2017,10,3,0.03214816216216216
2017,10,4,0.026210594594594593
2017,10,5,-0.013054135135135134
2017,10,6,0.040188729729729734
2017,10,7,-0.014805648648648645
2017,10,8,-0.005524972972972973
2017,10,9,-0.01570821621621622
2017,10,diff,0.0011053243243243221
2017,11,0,-0.005188945945945949
2017,11,1,0.011020864864864862
2017,11,2,0.0315722972972973
2017,11,3,0.027352810810810813
2017,11,4,0.011170972972972973
2017,11,5,0.012121416666666666
2017,11,6,0.04545881081081081
2017,11,7,0.050717702702702705
2017,11,8,0.062280729729729735
2017,11,9,0.008681702702702701
2017,11,diff,0.01387064864864865
2017,12,0,0.035557459459459456
2017,12,1,0.01723186111111111
2017,12,2,0.008003666666666666
2017,12,3,0.02337133333333333
2017,12,4,-0.01383475
2017,12,5,0.011231694444444443
2017,12,6,0.009175305555555553
2017,12,7,0.012993611111111114
2017,12,8,0.01801125
2017,12,9,-0.006482432432432432
2017,12,diff,-0.04203989189189189
2018,1,0,0.02940037837837838
2018,1,1,0.06268
2018,1,2,0.048140805555555555
2018,1,3,0.038463833333333336
2018,1,4,0.030418805555555557
2018,1,5,0.0031593611111111106
2018,1,6,-0.013394742857142858
2018,1,7,0.018937405405405405
2018,1,8,0.007991277777777778
2018,1,9,0.038921944444444447
2018,1,diff,0.009521566066066068
2018,2,0,0.0019119999999999986
2018,2,1,0.010595416666666668
2018,2,2,-0.02054711111111111
2018,2,3,-0.03036102777777778
