year,month,rank,RET
2018,2,4,-0.05127330555555556
2018,2,5,-0.03350591428571428
2018,2,6,-0.03521930555555555
2018,2,7,-0.021992722222222223
2018,2,8,-0.03720244444444445
2018,2,9,-0.052347583333333336
2018,2,diff,-0.05425958333333333
2018,3,0,-0.01082761111111111
2018,3,1,0.005406114285714285
2018,3,2,-0.004629694444444444
2018,3,3,-0.0016759142857142855
2018,3,4,-0.023990583333333333
2018,3,5,-0.001393257142857144
2018,3,6,0.022519571428571427
2018,3,7,0.011787999999999998
2018,3,8,0.005551057142857141
2018,3,9,-0.017619333333333334
2018,3,diff,-0.006791722222222223
2018,4,0,0.029685055555555555
2018,4,1,0.01539537142857143
2018,4,2,0.008031371428571427
2018,4,3,-0.01044642857142857
2018,4,4,-0.02444938888888889
2018,4,5,-0.00742017142857143
2018,4,6,0.02410757142857143
2018,4,7,0.011509542857142858
2018,4,8,0.040511342857142855
2018,4,9,-0.011637444444444443
2018,4,diff,-0.0413225
2018,5,0,0.030529731707317074
2018,5,1,0.104355
2018,5,2,0.042908675
2018,5,3,0.039734649999999996
2018,5,4,0.038869414634146345
2018,5,5,0.04559785
2018,5,6,0.015542225000000002
2018,5,7,0.016605
2018,5,8,0.065101425
2018,5,9,0.056151268292682924
2018,5,diff,0.02562153658536585
2018,6,0,0.010677149999999998
2018,6,1,0.0370464
2018,6,2,0.021681075
2018,6,3,0.010237775
2018,6,4,0.0199933
2018,6,5,0.027682825
2018,6,6,0.02068105
2018,6,7,0.0176508
2018,6,8,0.024403150000000002
2018,6,9,0.0374427
2018,6,diff,0.026765550000000006
2018,7,0,0.027994926829268296
2018,7,1,0.0002637999999999984
2018,7,2,0.014946146341463415
2018,7,3,-0.011965
2018,7,4,0.014486341463414633
2018,7,5,-0.009296374999999999
2018,7,6,0.0010712999999999999
2018,7,7,-0.009297268292682926
2018,7,8,0.015639300000000002
2018,7,9,-0.009754243902439026
2018,7,diff,-0.03774917073170732
2018,8,0,0.09761743902439025
2018,8,1,0.1205068
2018,8,2,0.06343319512195121
2018,8,3,0.04384155
2018,8,4,0.02546387804878049
2018,8,5,0.049395375
2018,8,6,0.010168799999999999
2018,8,7,0.0032919024390243882
2018,8,8,-0.00131695
2018,8,9,0.021386341463414633
2018,8,diff,-0.07623109756097562
2018,9,0,0.0060902926829268286
2018,9,1,0.022319
2018,9,2,-0.031802525000000005
2018,9,3,-0.029039175
2018,9,4,-0.012404463414634146
2018,9,5,-0.0170882
2018,9,6,-0.0003488999999999994
2018,9,7,-0.00199475
2018,9,8,-0.005568925
2018,9,9,0.0058367073170731715
2018,9,diff,-0.000253585365853657
2018,10,0,-0.07743953658536584
2018,10,1,-0.15279594999999999
2018,10,2,-0.101812875
2018,10,3,-0.090953925
2018,10,4,-0.06833597500000001
2018,10,5,-0.091971825
2018,10,6,-0.054409074999999994
2018,10,7,-0.048277
2018,10,8,-0.083226325
2018,10,9,-0.06330714634146342
2018,10,diff,0.01413239024390242
2018,11,0,-0.024317474999999998
2018,11,1,0.0413223
2018,11,2,0.024068674999999998
2018,11,3,0.010521925
2018,11,4,0.046540349999999994
2018,11,5,-0.0053826666666666675
2018,11,6,0.015808899999999997
2018,11,7,-0.034910399999999994
2018,11,8,-0.007304674999999998
2018,11,9,-0.018370475
2018,11,diff,0.005946999999999997
2018,12,0,-0.100713275
2018,12,1,-0.107655575
2018,12,2,-0.105651575
2018,12,3,-0.09437841025641025
2018,12,4,-0.1282603
2018,12,5,-0.10731005
2018,12,6,-0.10342358974358976
2018,12,7,-0.11113342500000001
2018,12,8,-0.10112827499999999
2018,12,9,-0.145791775
2018,12,diff,-0.04507850000000001
2019,1,0,0.16727205
2019,1,1,0.11243238461538461
2019,1,2,0.12056976923076923
2019,1,3,0.110957375
2019,1,4,0.09897658974358975
2019,1,5,0.20788299999999998
2019,1,6,0.12814414999999998
2019,1,7,0.10432953846153846
2019,1,8,0.1493016923076923
2019,1,9,0.17016005
2019,1,diff,0.0028880000000000017
2019,2,0,0.03175205
2019,2,1,0.10064658974358974
2019,2,2,0.025842051282051283
2019,2,3,0.061634025
2019,2,4,0.054867564102564104
2019,2,5,0.0030902564102564096
2019,2,6,0.021978975
2019,2,7,0.044755589743589744
2019,2,8,0.01845558974358974
2019,2,9,0.022208375
2019,2,diff,-0.009543674999999998
2019,3,0,-0.03249066666666667
2019,3,1,0.030232794871794873
2019,3,2,-0.017637631578947367
2019,3,3,-0.0007345897435897449
2019,3,4,-0.02371128205128205
2019,3,5,-0.01384228947368421
2019,3,6,-0.015256564102564103
2019,3,7,-0.019166526315789474
2019,3,8,-0.02455730769230769
2019,3,9,-0.026843000000000002
2019,3,diff,0.005647666666666665
2019,4,0,0.024278153846153845
2019,4,1,0.05080865789473684
2019,4,2,0.019824842105263158
2019,4,3,0.04914413157894737
2019,4,4,0.03986828947368421
2019,4,5,0.07219513157894737
2019,4,6,0.04769044736842105
2019,4,7,0.02589763157894737
2019,4,8,0.021341236842105264
2019,4,9,0.01717144736842105
2019,4,diff,-0.007106706477732795
2019,5,0,-0.03804834090909091
2019,5,1,-0.06745722727272728
2019,5,2,-0.06914546511627907
2019,5,3,-0.022132613636363634
2019,5,4,-0.07432948837209302
2019,5,5,-0.08691547727272728
2019,5,6,-0.04531374418604651
2019,5,7,-0.09697379545454546
2019,5,8,-0.06266911627906976
2019,5,9,-0.10144447727272726
2019,5,diff,-0.06339613636363636
2019,6,0,0.03204359090909091
2019,6,1,0.08767006976744186
2019,6,2,0.06158737209302326
2019,6,3,0.06572586046511628
2019,6,4,0.07060584090909092
2019,6,5,0.06637727906976744
2019,6,6,0.0077019302325581395
2019,6,7,0.04094686046511628
2019,6,8,0.031047302325581397
2019,6,9,0.06875270454545455
2019,6,diff,0.036709113636363644
2019,7,0,-0.008321068181818181
2019,7,1,-0.003616186046511628
2019,7,2,-0.015644418604651163
2019,7,3,-0.008991976744186047
2019,7,4,-0.012760477272727272
2019,7,5,-0.026505232558139538
2019,7,6,-0.0011106279069767442
2019,7,7,0.017738162790697676
2019,7,8,-0.00040813953488371964
2019,7,9,0.014068977272727273
2019,7,diff,0.022390045454545454
2019,8,0,-0.061367790697674424
2019,8,1,-0.0025824418604651162
2019,8,2,-0.05963990697674418
2019,8,3,-0.06876311627906977
2019,8,4,-0.0456846511627907
2019,8,5,-0.04374402325581395
2019,8,6,-0.04181048837209302
2019,8,7,-0.0441956976744186
2019,8,8,-0.0769026511627907
2019,8,9,-0.06722597674418605
2019,8,diff,-0.005858186046511629
2019,9,0,-0.011031511627906975
2019,9,1,-0.0032715116279069785
2019,9,2,0.006830666666666665
2019,9,3,0.0009638837209302323
2019,9,4,0.03598423255813954
2019,9,5,0.036587690476190475
2019,9,6,0.017195395348837208
2019,9,7,0.06780235714285714
2019,9,8,0.06132693023255814
2019,9,9,0.07281127906976745
2019,9,diff,0.08384279069767442
2019,10,0,0.09960120930232558
2019,10,1,-0.015615558139534885
2019,10,2,0.005789697674418606
2019,10,3,-0.0018245238095238073
2019,10,4,0.0012582325581395348
2019,10,5,0.029231558139534885
2019,10,6,-0.010777357142857142
2019,10,7,-0.01301253488372093
2019,10,8,-0.031060255813953486
2019,10,9,0.013312930232558142
2019,10,diff,-0.08628827906976744
2019,11,0,0.04631204651162791
2019,11,1,0.05700725581395348
2019,11,2,0.029419720930232558
2019,11,3,0.01422947619047619
2019,11,4,0.007434418604651161
2019,11,5,0.030026255813953486
2019,11,6,0.037418404761904764
2019,11,7,0.018702348837209302
2019,11,8,0.08710693023255814
2019,11,9,0.016413511627906975
2019,11,diff,-0.029898534883720934
2019,12,0,0.013674604651162787
2019,12,1,0.028784666666666663
2019,12,2,-0.0016682142857142868
2019,12,3,0.020843166666666666
2019,12,4,0.05360650000000001
2019,12,5,0.08161204761904761
2019,12,6,0.04409285714285714
2019,12,7,0.018435214285714284
2019,12,8,0.045649857142857145
2019,12,9,0.09085158139534884
2019,12,diff,0.07717697674418605
2020,1,0,0.02165662790697674
2020,1,1,0.04302407142857143
2020,1,2,0.023462738095238096
2020,1,3,-0.01151147619047619
2020,1,4,-0.024375139534883725
2020,1,5,-0.0453187619047619
2020,1,6,-0.015266380952380955
2020,1,7,-0.0449604761904762
2020,1,8,-0.08674426190476191
2020,1,9,-0.05376867441860465
2020,1,diff,-0.0754253023255814
2020,2,0,-0.04977041860465116
2020,2,1,-0.08223114285714286
2020,2,2,-0.05980719047619048
2020,2,3,-0.07485788095238095
2020,2,4,-0.057975
2020,2,5,-0.10255366666666668
2020,2,6,-0.07295978571428571
2020,2,7,-0.08144447619047619
2020,2,8,-0.07475278571428572
2020,2,9,-0.1186306976744186
2020,2,diff,-0.06886027906976744
2020,3,0,-0.26682323255813956
2020,3,1,-0.21991607142857145
2020,3,2,-0.23057809523809522
2020,3,3,-0.25274421428571425
2020,3,4,-0.23113030952380953
2020,3,5,-0.2724179285714286
2020,3,6,-0.20342283333333333
2020,3,7,-0.20540907142857143
2020,3,8,-0.24462540476190475
2020,3,9,-0.20044040476190478
2020,3,diff,0.06638282779623478
2020,4,0,0.22007007142857143
2020,4,1,0.21879285714285712
2020,4,2,0.15046666666666667
2020,4,3,0.1340367619047619
2020,4,4,0.17355630952380952
2020,4,5,0.07971290476190476
2020,4,6,0.11858345238095239
2020,4,7,0.15688680952380954
2020,4,8,0.1566570476190476
2020,4,9,0.5263040238095238
2020,4,diff,0.30623395238095236
2020,5,0,0.1373945
2020,5,1,0.17713283333333335
2020,5,2,0.12312104761904763
2020,5,3,0.058009487804878045
2020,5,4,0.055020380952380946
2020,5,5,0.03856090476190476
2020,5,6,0.0009573902439024383
2020,5,7,0.05313209523809524
2020,5,8,0.047080500000000004
2020,5,9,0.03187809523809524
2020,5,diff,-0.10551640476190477
2020,6,0,0.12944891666666666
2020,6,1,0.05370740425531915
2020,6,2,0.017102617021276596
2020,6,3,0.018480234042553192
2020,6,4,0.08369933333333333
2020,6,5,0.08730868085106383
2020,6,6,0.05779474468085107
2020,6,7,0.008331553191489363
2020,6,8,-0.0034844680851063813
2020,6,9,0.39832612500000003
2020,6,diff,0.2688772083333334
2020,7,0,0.09334204255319149
2020,7,1,0.06586865957446808
2020,7,2,0.08329963829787235
2020,7,3,0.043752957446808516
2020,7,4,0.01759110638297872
2020,7,5,0.013155617021276595
2020,7,6,0.004697829787234042
2020,7,7,0.058045319148936174
2020,7,8,0.005570255319148936
2020,7,9,-0.022120234042553193
2020,7,diff,-0.11546227659574468
2020,8,0,0.05151738297872341
2020,8,1,0.040767086956521745
2020,8,2,0.07073419565217391
2020,8,3,0.0390334255319149
2020,8,4,0.08699332608695654
2020,8,5,0.057556108695652176
2020,8,6,0.04625142553191489
2020,8,7,0.08618752173913044
2020,8,8,0.06169310869565218
2020,8,9,0.10263046808510638
2020,8,diff,0.051113085106382974
2020,9,0,-0.01306572340425532
2020,9,1,-0.01842495652173913
2020,9,2,-0.023452152173913044
2020,9,3,-0.02870131914893617
2020,9,4,-0.024548021739130437
2020,9,5,-0.01588345652173913
2020,9,6,0.01118710638297872
2020,9,7,-0.048386869565217386
2020,9,8,-0.06475619565217391
2020,9,9,-0.029443787234042555
2020,9,diff,-0.016378063829787237
2020,10,0,-0.03498476595744681
2020,10,1,0.02010154347826087
2020,10,2,-0.025274739130434785
2020,10,3,0.016861173913043478
2020,10,4,-0.0185965
2020,10,5,-0.018370391304347825
2020,10,6,-0.011115130434782608
2020,10,7,-0.00027215217391304375
2020,10,8,0.008179543478260871
2020,10,9,-0.005616085106382974
2020,10,diff,0.029368680851063835
2020,11,0,0.34095119148936165
2020,11,1,0.15568127659574468
2020,11,2,0.18943780434782606
2020,11,3,0.1418900425531915
2020,11,4,0.214334
2020,11,5,0.1996161956521739
2020,11,6,0.21858676595744683
2020,11,7,0.25639426086956524
2020,11,8,0.24248414893617024
2020,11,9,0.2686102340425532
2020,11,diff,-0.07234095744680846
2020,12,0,0.07549563829787234
2020,12,1,0.046001260869565214
2020,12,2,0.10327227659574469
2020,12,3,0.11174773913043479
2020,12,4,0.07321082978723405
2020,12,5,0.09728073913043478
2020,12,6,0.09898223913043477
2020,12,7,0.06115495744680852
2020,12,8,0.08984908695652175
2020,12,9,0.03830497872340425
2020,12,diff,-0.03719065957446809
2021,1,0,0.09563036956521741
2021,1,1,0.020645739130434784
2021,1,2,0.03909373913043478
2021,1,3,0.01593558695652174
2021,1,4,0.33664758695652175
2021,1,5,0.06592906521739131
2021,1,6,0.06596865217391304
2021,1,7,0.05968678260869565
2021,1,8,0.04622952173913044
2021,1,9,0.24259956521739132
2021,1,diff,0.14696919565217392
2021,2,0,0.092643
2021,2,1,0.010535000000000001
2021,2,2,0.04024317391304348
2021,2,3,0.07304832608695652
2021,2,4,0.06365154347826087
2021,2,5,0.09851526086956522
2021,2,6,0.09987745652173914
2021,2,7,0.11842000000000001
2021,2,8,0.13885821739130436
2021,2,9,0.13145602173913043
2021,2,diff,0.03881302173913043
2021,3,0,-0.006876695652173911
2021,3,1,-0.060990108695652176
2021,3,2,-0.030921239130434784
2021,3,3,0.04303304347826087
2021,3,4,-0.004373347826086956
2021,3,5,0.03522168888888889
2021,3,6,0.013249239130434784
2021,3,7,0.007292369565217391
2021,3,8,0.04528632608695653
2021,3,9,0.09433063043478261
2021,3,diff,0.10120732608695653
2021,4,0,0.04415845652173913
2021,4,1,0.017111782608695655
2021,4,2,0.01931641304347826
2021,4,3,0.013048652173913043
2021,4,4,0.03152108695652174
2021,4,5,0.026583066666666665
2021,4,6,0.018616804347826085
2021,4,7,0.02602319565217391
2021,4,8,0.02376780434782609
2021,4,9,0.010448152173913042
2021,4,diff,-0.033710304347826084
2021,5,0,-0.016204391304347827
2021,5,1,-0.018411955555555554
2021,5,2,0.04597763043478261
2021,5,3,0.017167666666666668
2021,5,4,0.07263860869565217
2021,5,5,-0.0010485777777777775
2021,5,6,0.022617266666666667
2021,5,7,0.027851000000000004
2021,5,8,0.11009151111111112
2021,5,9,0.08064467391304349
2021,5,diff,0.09684906521739131
2021,6,0,0.06311151785714285
2021,6,1,0.08405789285714285
2021,6,2,0.06394916071428572
2021,6,3,0.030430482142857145
2021,6,4,0.02138625
2021,6,5,0.05015267272727273
2021,6,6,0.033593482142857144
2021,6,7,-0.006037767857142857
2021,6,8,0.0090525
2021,6,9,0.004182089285714287
2021,6,diff,-0.05892942857142856
2021,7,0,-0.024839285714285713
2021,7,1,-0.036131872727272724
2021,7,2,-0.06187181818181819
2021,7,3,-0.04034152727272727
2021,7,4,-0.05438291071428571
2021,7,5,-0.0455604
2021,7,6,-0.03698412727272727
2021,7,7,-0.018920672727272724
2021,7,8,-0.043690599999999996
2021,7,9,-0.027051410714285715
2021,7,diff,-0.0022121250000000023
2021,8,0,0.06103532727272727
2021,8,1,0.031725727272727273
2021,8,2,-0.02733961818181818
2021,8,3,0.010577436363636365
2021,8,4,0.012637054545454544
2021,8,5,0.01169962962962963
2021,8,6,0.01500467272727273
2021,8,7,0.002894927272727273
2021,8,8,0.012400818181818178
2021,8,9,0.025408036363636366
2021,8,diff,-0.035627290909090906
2021,9,0,-0.021839272727272725
2021,9,1,-0.06071194545454546
2021,9,2,-0.03400109259259259
2021,9,3,-0.06346383636363637
2021,9,4,-0.02171898148148148
2021,9,5,-0.03880898181818182
2021,9,6,-0.003535388888888888
2021,9,7,0.01942849090909091
2021,9,8,0.004852814814814815
2021,9,9,-0.0015930909090909097
2021,9,diff,0.020246181818181816
2021,10,0,0.0025260545454545433
2021,10,1,0.0870515925925926
2021,10,2,0.01786314814814815
2021,10,3,-0.0055041851851851875
2021,10,4,0.03776064814814815
2021,10,5,0.014317592592592592
2021,10,6,0.03193581481481481
2021,10,7,0.014804259259259258
2021,10,8,0.00966137037037037
2021,10,9,0.009486018181818183
2021,10,diff,0.006959963636363639
2021,11,0,-0.09720348148148147
2021,11,1,-0.0741242037037037
2021,11,2,-0.0587984074074074
2021,11,3,-0.07173633333333333
2021,11,4,-0.07935116666666667
2021,11,5,-0.07040539622641509
2021,11,6,-0.05496722222222222
2021,11,7,-0.04828283333333333
2021,11,8,-0.07816979629629629
2021,11,9,-0.056394629629629635
2021,11,diff,0.04080885185185184
2021,12,0,-0.013748814814814814
2021,12,1,-0.06649524528301887
2021,12,2,-0.052705499999999995
2021,12,3,-0.04187890566037736
2021,12,4,-0.021893203703703706
2021,12,5,-0.0003366981132075502
2021,12,6,0.06942654716981132
2021,12,7,-0.005169314814814815
2021,12,8,0.04082250943396227
2021,12,9,0.035899074074074076
2021,12,diff,0.049647888888888894
2022,1,0,-0.10880024528301886
2022,1,1,-0.17115871698113208
2022,1,2,-0.1154997924528302
2022,1,3,-0.1255857924528302
2022,1,4,-0.14547830188679245
2022,1,5,-0.09681588461538461
2022,1,6,-0.03118207547169811
2022,1,7,-0.03134635849056604
2022,1,8,-0.026455433962264154
2022,1,9,-0.03898201886792453
2022,1,diff,0.06981822641509433
2022,2,0,0.00531801886792453
2022,2,1,-0.03682243396226415
2022,2,2,-0.0004155769230769229
2022,2,3,0.0031364905660377336
2022,2,4,-0.0345777358490566
2022,2,5,0.007008557692307692
2022,2,6,0.04756673584905661
2022,2,7,0.011346096153846155
2022,2,8,-0.02284698113207547
2022,2,9,0.01540711320754717
2022,2,diff,0.01008909433962264
2022,3,0,-0.017401867924528303
2022,3,1,0.036923134615384615
2022,3,2,0.03314698076923077
2022,3,3,-0.02625969230769231
2022,3,4,0.005194749999999999
2022,3,5,0.007596423076923076
2022,3,6,0.019124442307692308
2022,3,7,0.1688200576923077
2022,3,8,0.005770807692307695
2022,3,9,-0.00406875
2022,3,diff,0.013333117924528303
2022,4,0,-0.1719078846153846
2022,4,1,-0.16444515384615382
2022,4,2,-0.11656458823529411
2022,4,3,-0.12717226923076924
2022,4,4,-0.0960865576923077
2022,4,5,-0.1209976274509804
2022,4,6,-0.09258913461538462
2022,4,7,-0.07751076470588235
2022,4,8,-0.10114459615384616
2022,4,9,-0.06890351923076923
2022,4,diff,0.10300436538461535
2022,5,0,-0.07396704347826087
2022,5,1,-0.10295185507246378
2022,5,2,-0.03636150724637681
2022,5,3,-0.03453844117647059
2022,5,4,0.005120956521739131
2022,5,5,-0.04154191304347826
2022,5,6,-0.033126
2022,5,7,0.004927260869565215
2022,5,8,-0.037901492753623194
2022,5,9,0.0045608985507246385
2022,5,diff,0.07852794202898551
2022,6,0,-0.08946935714285714
2022,6,1,-0.13373389855072465
2022,6,2,-0.13579339999999998
2022,6,3,-0.12451421739130435
2022,6,4,-0.10095208571428572
2022,6,5,-0.15030697101449275
2022,6,6,-0.0993979420289855
2022,6,7,-0.10559568571428571
2022,6,8,-0.0708085652173913
2022,6,9,-0.1110713
2022,6,diff,-0.021601942857142856
2022,7,0,0.10396237142857143
2022,7,1,0.12827827536231884
2022,7,2,0.1055873043478261
2022,7,3,0.10235954285714287
2022,7,4,0.13417646376811596
2022,7,5,0.09616091304347826
2022,7,6,0.08253592857142858
2022,7,7,0.1136575652173913
2022,7,8,0.0660609420289855
2022,7,9,0.0704670142857143
2022,7,diff,-0.03349535714285713
2022,8,0,0.07111267142857143
2022,8,1,0.006540571428571426
2022,8,2,-0.012130057971014492
2022,8,3,-0.013098842857142858
2022,8,4,-0.02109904347826087
2022,8,5,-0.042969657142857144
2022,8,6,0.004469072463768115
2022,8,7,-0.003346771428571429
2022,8,8,-0.010188521739130433
2022,8,9,0.0039272857142857165
2022,8,diff,-0.06718538571428571
2022,9,0,-0.11534162857142857
2022,9,1,-0.10016785507246377
2022,9,2,-0.08791340579710144
2022,9,3,-0.10408434782608696
2022,9,4,-0.14449655714285714
2022,9,5,-0.13230392753623188
2022,9,6,-0.08233298550724638
2022,9,7,-0.11290942028985507
2022,9,8,-0.14606005797101448
2022,9,9,-0.15825691428571428
2022,9,diff,-0.04291528571428571
2022,10,0,0.07046007352941176
2022,10,1,0.03758326470588235
2022,10,2,0.07311977941176472
2022,10,3,0.09862546268656716
2022,10,4,0.07106242647058825
2022,10,5,0.07150442647058824
2022,10,6,0.06020258208955223
2022,10,7,0.035757573529411765
2022,10,8,0.053107
2022,10,9,0.044644147058823525
2022,10,diff,-0.025815926470588238
2022,11,0,-0.019060716417910444
2022,11,1,-0.025438417910447764
2022,11,2,-0.021586328358208957
2022,11,3,0.014578820895522386
2022,11,4,-0.010074880597014927
2022,11,5,0.024594969696969695
2022,11,6,-0.02086661194029851
2022,11,7,0.0008779552238805964
2022,11,8,-0.0014927910447761188
2022,11,9,0.024660014925373133
2022,11,diff,0.04372073134328358
2022,12,0,-0.09932140298507462
2022,12,1,-0.06635465151515152
2022,12,2,-0.09502028787878788
2022,12,3,-0.06437280303030302
2022,12,4,-0.09023727272727272
2022,12,5,-0.1092671212121212
2022,12,6,-0.044497353846153845
2022,12,7,-0.10958431343283583
2022,12,8,-0.07112472727272728
2022,12,9,-0.08371263636363636
2022,12,diff,0.015608766621438258
2023,1,0,0.1777922424242424
2023,1,1,0.12720869696969697
2023,1,2,0.1580076515151515
2023,1,3,0.13749351515151514
2023,1,4,0.13167025757575757
2023,1,5,0.1390638787878788
2023,1,6,0.17602713636363637
2023,1,7,0.17124178787878788
2023,1,8,0.22111186363636362
2023,1,9,0.36149393939393937
2023,1,diff,0.18370169696969696
2023,2,0,-0.04513168656716418
2023,2,1,-0.024390151515151514
2023,2,2,-0.010368181818181816
2023,2,3,-0.014038909090909091
2023,2,4,-0.004775530303030304
2023,2,5,-0.060707924242424244
2023,2,6,-0.045718046153846156
2023,2,7,-0.051466507462686564
2023,2,8,-0.02027133333333334
2023,2,9,-0.05851640909090909
2023,2,diff,-0.01338472252374491
2023,3,0,-0.01140690909090909
2023,3,1,-0.011846507692307691
2023,3,2,0.017420969230769228
2023,3,3,-0.02461450769230769
2023,3,4,-0.03154692307692308
2023,3,5,-0.04027366153846154
2023,3,6,-0.09451506153846154
2023,3,7,-0.053257015384615386
2023,3,8,-0.07939587692307692
2023,3,9,-0.057833
2023,3,diff,-0.04642609090909091
2023,4,0,-0.05174407692307692
2023,4,1,-0.04076843076923077
2023,4,2,-0.04524278461538461
2023,4,3,-0.029646076923076924
2023,4,4,-0.019878923076923075
2023,4,5,-0.029047815384615382
2023,4,6,-0.017355415384615384
2023,4,7,-0.05727016923076923
2023,4,8,-0.08680527692307693
2023,4,9,-0.0029109230769230757
2023,4,diff,0.048833153846153846
2023,5,0,-0.02626948611111111
2023,5,1,0.052878197183098594
2023,5,2,0.019493140845070422
2023,5,3,0.013398957746478871
2023,5,4,0.034995083333333336
2023,5,5,-0.011334478873239438
2023,5,6,0.008431464788732397
2023,5,7,0.0305016338028169
2023,5,8,0.00033050704225352355
2023,5,9,0.009936736111111111
2023,5,diff,0.03620622222222222
2023,6,0,0.09490469014084507
2023,6,1,0.0645372
2023,6,2,0.09280422857142857
2023,6,3,0.05178914285714286
2023,6,4,0.09686185714285715
2023,6,5,0.05573307142857143
2023,6,6,0.055185000000000005
2023,6,7,0.08299631428571429
2023,6,8,0.07049381428571429
2023,6,9,0.004847267605633802
2023,6,diff,-0.09005742253521126
2023,7,0,0.09429021428571428
2023,7,1,0.04850639130434783
2023,7,2,0.0449586231884058
2023,7,3,0.06317145714285714
2023,7,4,0.06000446376811595
2023,7,5,0.08902273913043478
2023,7,6,0.07230778571428571
2023,7,7,0.0946
2023,7,8,0.10063186956521739
2023,7,9,0.11481497142857143
2023,7,diff,0.020524757142857147
2023,8,0,-0.1239477857142857
2023,8,1,-0.06907545714285715
2023,8,2,-0.04223071014492753
2023,8,3,-0.05381595714285714
2023,8,4,-0.05776520289855073
2023,8,5,-0.0681652857142857
2023,8,6,-0.0585613768115942
2023,8,7,-0.10450152857142858
2023,8,8,-0.0900773188405797
2023,8,9,-0.0711193
2023,8,diff,0.05282848571428571
2023,9,0,-0.05509147826086957
2023,9,1,-0.049439478260869564
2023,9,2,-0.06663176811594203
2023,9,3,-0.058511028985507245
2023,9,4,-0.06967455072463768
2023,9,5,-0.049272073529411764
2023,9,6,-0.042712028985507244
2023,9,7,-0.08121853623188406
2023,9,8,-0.09997055072463767
2023,9,9,-0.027513304347826093
2023,9,diff,0.027578173913043475
2023,10,0,-0.07166035294117647
2023,10,1,-0.0754197205882353
2023,10,2,-0.07995388235294118
2023,10,3,-0.07262094029850746
2023,10,4,-0.07446014705882353
2023,10,5,-0.1067289705882353
2023,10,6,-0.1057995223880597
2023,10,7,-0.1051150294117647
2023,10,8,-0.12958892647058823
2023,10,9,-0.09873304411764706
2023,10,diff,-0.027072691176470598
2023,11,0,0.04900473529411765
2023,11,1,0.09229251470588234
2023,11,2,0.1496025223880597
2023,11,3,0.14032148529411764
2023,11,4,0.0895805223880597
2023,11,5,0.1660679705882353
2023,11,6,0.07120565671641792
2023,11,7,0.05899510294117647
2023,11,8,0.15453731343283583
2023,11,9,0.05157647058823529
2023,11,diff,0.0025717352941176455
2023,12,0,0.0025802537313432826
2023,12,1,0.05444897014925373
2023,12,2,0.12206583333333333
2023,12,3,0.12878511940298507
2023,12,4,0.13866817910447762
2023,12,5,0.1784805909090909
2023,12,6,0.1074279552238806
2023,12,7,0.11431206060606061
2023,12,8,0.12906525373134328
2023,12,9,0.13263562686567165
2023,12,diff,0.13005537313432836
